id,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,last_review
32317628,242622555,Queens,Maspeth,Private room,50,1.0,0,0.0,0,
32326698,241889662,Manhattan,West Village,Private room,999,1.0,3,2.43,329,2019-07-01
32327326,241889662,Manhattan,West Village,Private room,999,1.0,2,0.59,334,2019-05-26
32327466,241889662,Manhattan,West Village,Private room,999,1.0,3,0.7,341,2019-05-19
32329737,91605357,Brooklyn,Williamsburg,Private room,60,2.0,26,6.5,21,2019-06-29
32332953,148102066,Brooklyn,Bedford-Stuyvesant,Private room,60,1.0,22,4.49,282,2019-07-07
32333010,158200817,Brooklyn,Prospect-Lefferts Gardens,Private room,158,2.0,3,3.0,179,2019-06-23
32333590,197676391,Manhattan,Lower East Side,Entire home/apt,140,1.0,14,4.2,9,2019-07-02
32333972,242758145,Brooklyn,Prospect-Lefferts Gardens,Private room,60,2.0,6,1.26,144,2019-05-20
32334037,148102066,Brooklyn,Bedford-Stuyvesant,Private room,60,1.0,39,7.96,301,2019-07-06
32334635,22720650,Manhattan,West Village,Entire home/apt,130,30.0,0,0.0,309,
32337194,194981782,Manhattan,Harlem,Private room,140,3.0,1,0.38,120,2019-04-21
32338134,13543967,Brooklyn,Greenpoint,Private room,100,3.0,4,1.36,53,2019-06-30
32338520,6635392,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,5.0,4,1.2,0,2019-07-01
32340585,17174170,Manhattan,Washington Heights,Entire home/apt,74,1.0,4,0.95,0,2019-03-24
32341313,135280693,Queens,Ridgewood,Private room,65,3.0,3,1.29,342,2019-06-24
32342394,190921808,Manhattan,Hell's Kitchen,Entire home/apt,500,3.0,2,0.81,352,2019-05-26
32342541,242831353,Queens,Long Island City,Private room,30,3.0,14,3.41,77,2019-06-29
32342911,190921808,Manhattan,Hell's Kitchen,Entire home/apt,650,3.0,1,0.25,297,2019-03-12
32343097,178631153,Manhattan,Nolita,Entire home/apt,125,2.0,5,1.1,0,2019-04-14
32343635,109189054,Bronx,Wakefield,Private room,65,1.0,0,0.0,0,
32343903,241870258,Brooklyn,Williamsburg,Private room,80,1.0,10,2.11,0,2019-05-07
32345140,229478744,Manhattan,Hell's Kitchen,Entire home/apt,379,2.0,11,3.3,252,2019-06-21
32347436,107434423,Manhattan,Upper West Side,Entire home/apt,189,30.0,0,0.0,189,
32347622,107434423,Manhattan,Murray Hill,Entire home/apt,321,30.0,0,0.0,83,
32347796,107434423,Manhattan,Chelsea,Entire home/apt,285,30.0,0,0.0,283,
32349835,78258843,Brooklyn,Bay Ridge,Private room,40,6.0,3,0.82,62,2019-04-21
32350835,137358866,Queens,Sunnyside,Private room,42,30.0,1,0.38,0,2019-04-22
32354513,242924411,Brooklyn,Bedford-Stuyvesant,Entire home/apt,90,1.0,14,3.09,85,2019-06-10
32355251,56470374,Brooklyn,Greenpoint,Private room,145,21.0,1,1.0,343,2019-07-01
32355657,230191262,Manhattan,West Village,Entire home/apt,400,6.0,4,0.83,0,2019-07-05
32355744,242933360,Manhattan,Upper East Side,Private room,150,1.0,11,2.92,81,2019-06-20
32356294,2487323,Brooklyn,Greenpoint,Private room,61,14.0,0,0.0,157,
32356476,22749766,Brooklyn,Williamsburg,Private room,50,1.0,1,0.25,0,2019-03-11
32356850,221177870,Brooklyn,Williamsburg,Entire home/apt,95,1.0,5,1.2,0,2019-05-27
32358081,162280872,Manhattan,Hell's Kitchen,Entire home/apt,160,30.0,0,0.0,310,
32358099,236659049,Brooklyn,Bushwick,Private room,40,1.0,3,0.69,0,2019-04-20
32358780,236659049,Brooklyn,Bushwick,Private room,40,1.0,8,1.67,0,2019-04-10
32359401,19303369,Queens,Elmhurst,Private room,28,30.0,0,0.0,1,
32361370,242962235,Queens,Ridgewood,Private room,42,30.0,2,0.6,204,2019-05-04
32361532,242962235,Queens,Ridgewood,Private room,42,30.0,0,0.0,220,
32361604,242962235,Queens,Ridgewood,Private room,42,30.0,2,1.62,208,2019-06-07
32361650,242962235,Queens,Ridgewood,Private room,42,30.0,0,0.0,332,
32361746,242962235,Queens,Ridgewood,Private room,37,30.0,1,0.29,318,2019-03-28
32362267,5592622,Queens,Astoria,Entire home/apt,225,1.0,4,1.12,89,2019-06-03
32363924,2210374,Brooklyn,Bushwick,Private room,43,1.0,2,0.61,0,2019-06-16
32364378,56025976,Manhattan,Midtown,Entire home/apt,160,2.0,7,1.78,12,2019-06-23
32364475,97131241,Manhattan,Theater District,Private room,115,1.0,27,5.79,94,2019-06-23
32364762,19303369,Bronx,Kingsbridge,Private room,27,30.0,0,0.0,0,
32364848,24879404,Brooklyn,Flatbush,Private room,40,1.0,7,1.86,61,2019-05-31
32365337,242571852,Bronx,Longwood,Entire home/apt,159,2.0,7,2.26,118,2019-06-30
32365434,86005213,Brooklyn,Crown Heights,Entire home/apt,150,3.0,2,2.0,70,2019-06-30
32365636,132163538,Brooklyn,Bay Ridge,Entire home/apt,155,28.0,0,0.0,339,
32365738,113856483,Manhattan,Financial District,Entire home/apt,249,2.0,13,3.12,227,2019-07-01
32366042,243026919,Manhattan,East Harlem,Private room,85,1.0,14,6.27,0,2019-06-27
32367010,237508892,Brooklyn,Crown Heights,Entire home/apt,188,1.0,10,2.4,199,2019-06-18
32370730,243037591,Manhattan,Flatiron District,Entire home/apt,488,3.0,14,3.65,76,2019-07-02
32371477,61042,Manhattan,East Harlem,Private room,55,5.0,2,2.0,6,2019-06-22
32371865,200380610,Manhattan,Chelsea,Entire home/apt,425,30.0,0,0.0,327,
32373990,227836692,Brooklyn,East Flatbush,Private room,133,1.0,0,0.0,89,
32374666,241708736,Manhattan,Morningside Heights,Private room,300,3.0,0,0.0,364,
32377751,38483415,Manhattan,East Harlem,Private room,79,1.0,9,2.23,365,2019-05-25
32378301,44948759,Brooklyn,Brooklyn Heights,Entire home/apt,100,1.0,1,0.25,0,2019-03-13
32379092,243129380,Brooklyn,Bushwick,Private room,57,2.0,23,5.11,114,2019-07-02
32379410,44123891,Manhattan,Upper East Side,Entire home/apt,260,7.0,2,0.75,76,2019-05-02
32379480,243132541,Manhattan,Upper East Side,Entire home/apt,1497,1.0,10,2.36,363,2019-06-30
32379695,243129380,Brooklyn,Bushwick,Private room,55,2.0,18,4.0,188,2019-06-29
32380039,243129380,Brooklyn,Bushwick,Private room,51,2.0,15,3.33,111,2019-06-16
32380547,243131091,Manhattan,Upper West Side,Private room,95,2.0,13,3.61,6,2019-06-22
32381021,51509098,Brooklyn,Bushwick,Entire home/apt,125,5.0,1,0.24,11,2019-03-04
32381165,243147506,Staten Island,Stapleton,Entire home/apt,275,2.0,11,3.51,182,2019-07-03
32382542,225790094,Brooklyn,East Flatbush,Private room,35,1.0,7,1.47,365,2019-07-01
32383114,225790094,Brooklyn,East Flatbush,Private room,35,1.0,7,1.84,351,2019-06-23
32384354,107180958,Brooklyn,Crown Heights,Shared room,26,15.0,2,0.59,23,2019-05-31
32384721,107180958,Brooklyn,Crown Heights,Shared room,26,20.0,2,0.75,49,2019-05-13
32385315,243181741,Manhattan,Two Bridges,Entire home/apt,175,2.0,15,3.44,90,2019-07-01
32385720,141508996,Manhattan,East Village,Private room,95,1.0,6,1.49,160,2019-06-17
32387391,4427256,Brooklyn,Williamsburg,Entire home/apt,215,45.0,0,0.0,328,
32392636,331328,Manhattan,East Harlem,Entire home/apt,95,14.0,2,0.6,3,2019-05-30
32397072,201791531,Brooklyn,Williamsburg,Private room,66,45.0,0,0.0,157,
32398138,30283594,Manhattan,Kips Bay,Entire home/apt,239,29.0,0,0.0,364,
32398156,30283594,Manhattan,Kips Bay,Entire home/apt,239,29.0,0,0.0,364,
32398174,30283594,Manhattan,Kips Bay,Entire home/apt,209,29.0,0,0.0,184,
32399523,107434423,Manhattan,Financial District,Entire home/apt,306,45.0,0,0.0,281,
32399591,243297214,Brooklyn,Williamsburg,Private room,60,4.0,3,0.76,0,2019-06-09
32400196,110062861,Manhattan,Harlem,Entire home/apt,110,4.0,5,1.23,214,2019-05-27
32400749,25318403,Brooklyn,Williamsburg,Entire home/apt,750,3.0,0,0.0,7,
32401236,238766198,Brooklyn,Williamsburg,Private room,67,2.0,9,1.99,345,2019-06-14
32401422,155993704,Brooklyn,Bushwick,Private room,75,1.0,3,0.93,364,2019-05-26
32401972,5611846,Manhattan,Greenwich Village,Entire home/apt,200,3.0,0,0.0,0,
32402674,210218219,Bronx,Longwood,Private room,60,1.0,8,1.97,308,2019-05-25
32402856,153565366,Brooklyn,Carroll Gardens,Entire home/apt,190,4.0,12,3.33,207,2019-07-04
32402997,237668552,Brooklyn,Cobble Hill,Private room,85,2.0,11,2.56,111,2019-07-01
32403617,79729447,Bronx,Throgs Neck,Entire home/apt,125,3.0,1,1.0,365,2019-06-09
32403665,22819324,Brooklyn,Bushwick,Private room,50,2.0,1,1.0,0,2019-06-25
32403772,243333842,Manhattan,Nolita,Entire home/apt,172,2.0,8,1.98,42,2019-06-28
32404550,212776359,Queens,Astoria,Private room,80,2.0,14,3.26,51,2019-07-05
32404978,18562674,Manhattan,Harlem,Private room,58,1.0,4,0.85,365,2019-06-07
32405524,102692931,Brooklyn,Cypress Hills,Entire home/apt,179,4.0,10,3.37,17,2019-07-03
32406106,192383231,Bronx,Melrose,Private room,49,2.0,2,2.0,0,2019-06-30
32406935,131476075,Brooklyn,Bushwick,Entire home/apt,166,1.0,11,2.56,177,2019-06-30
32407324,122559140,Brooklyn,Fort Greene,Entire home/apt,133,25.0,1,1.0,0,2019-07-01
32407462,243367528,Queens,Astoria,Entire home/apt,220,1.0,12,2.81,308,2019-07-04
32408593,243367528,Queens,Astoria,Private room,62,1.0,16,3.38,308,2019-06-21
32408700,23260853,Queens,Astoria,Entire home/apt,125,2.0,4,0.92,14,2019-06-17
32409168,243367528,Queens,Astoria,Private room,80,1.0,21,4.53,313,2019-06-09
32409454,243367528,Queens,Astoria,Private room,70,1.0,14,3.26,313,2019-07-07
32409562,243367528,Queens,Astoria,Shared room,40,1.0,17,3.59,313,2019-06-08
32414346,3048319,Manhattan,Hell's Kitchen,Entire home/apt,250,30.0,0,0.0,342,
32414842,238959309,Bronx,Longwood,Private room,100,2.0,0,0.0,179,
32416142,1543357,Brooklyn,Bedford-Stuyvesant,Entire home/apt,179,1.0,18,4.66,323,2019-07-06
32418651,5945833,Manhattan,East Village,Entire home/apt,240,3.0,7,1.79,99,2019-05-29
32419542,243466968,Queens,Jamaica,Private room,55,2.0,19,4.22,0,2019-06-26
32420737,231704,Manhattan,Upper West Side,Entire home/apt,317,30.0,0,0.0,358,
32420792,243487765,Manhattan,Murray Hill,Entire home/apt,515,2.0,31,6.84,163,2019-07-05
32420992,15336905,Brooklyn,Bedford-Stuyvesant,Private room,57,2.0,0,0.0,61,
32421217,189114879,Brooklyn,Greenpoint,Entire home/apt,175,2.0,2,0.56,103,2019-05-27
32422767,133030103,Bronx,Wakefield,Private room,41,7.0,2,0.58,357,2019-05-10
32422880,157430725,Brooklyn,Gowanus,Entire home/apt,180,2.0,5,1.72,0,2019-05-10
32423962,200239515,Queens,Woodside,Private room,35,30.0,0,0.0,61,
32424818,243526828,Brooklyn,Canarsie,Entire home/apt,200,3.0,3,1.13,357,2019-06-27
32425720,242544120,Brooklyn,Bedford-Stuyvesant,Private room,60,3.0,1,0.25,0,2019-03-13
32426202,9289171,Brooklyn,Crown Heights,Entire home/apt,125,2.0,20,9.68,87,2019-07-07
32426419,206758177,Manhattan,Upper West Side,Entire home/apt,200,1.0,22,4.89,0,2019-05-13
32426480,40846857,Brooklyn,Crown Heights,Private room,70,2.0,0,0.0,66,
32426943,10120673,Manhattan,Hell's Kitchen,Entire home/apt,220,5.0,5,1.95,1,2019-06-07
32427203,226314382,Brooklyn,Flatbush,Shared room,25,1.0,8,1.73,0,2019-04-07
32427478,243556325,Brooklyn,Bensonhurst,Entire home/apt,100,30.0,0,0.0,312,
32428327,112430492,Manhattan,Washington Heights,Private room,75,1.0,5,1.19,0,2019-06-29
32428466,39427266,Queens,Rego Park,Entire home/apt,108,45.0,0,0.0,270,
32434711,243627109,Manhattan,Midtown,Private room,250,4.0,2,1.15,76,2019-05-21
32437052,49625765,Queens,Briarwood,Private room,62,2.0,9,2.33,13,2019-06-09
32437992,158739,Brooklyn,Prospect-Lefferts Gardens,Private room,65,2.0,2,1.15,81,2019-07-01
32438036,243655782,Manhattan,Upper East Side,Private room,1250,5.0,0,0.0,116,
32439523,10434070,Manhattan,Morningside Heights,Entire home/apt,180,5.0,4,0.85,4,2019-03-23
32439871,79499558,Queens,Jackson Heights,Private room,85,4.0,14,3.72,50,2019-07-02
32441129,1403333,Manhattan,NoHo,Entire home/apt,325,2.0,5,1.24,31,2019-05-27
32441243,243687825,Brooklyn,Crown Heights,Entire home/apt,104,1.0,28,6.13,174,2019-07-06
32441428,17578498,Manhattan,East Harlem,Private room,77,2.0,9,2.5,0,2019-05-28
32441769,10557160,Brooklyn,Crown Heights,Private room,50,3.0,10,2.19,0,2019-06-26
32443972,243716532,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,5.0,12,3.87,137,2019-07-07
32444517,24979823,Brooklyn,Prospect-Lefferts Gardens,Private room,70,3.0,0,0.0,50,
32445673,28556029,Manhattan,East Harlem,Entire home/apt,95,3.0,16,4.07,0,2019-06-30
32446089,233732841,Manhattan,Washington Heights,Entire home/apt,150,1.0,0,0.0,79,
32446458,243741999,Queens,Jackson Heights,Private room,42,2.0,20,4.48,80,2019-06-25
32446696,241545382,Manhattan,Hell's Kitchen,Entire home/apt,180,3.0,17,3.75,281,2019-06-19
32447993,50544293,Manhattan,Greenwich Village,Private room,110,1.0,13,3.0,0,2019-07-02
32448627,243766178,Bronx,Westchester Square,Private room,52,4.0,1,0.22,0,2019-02-22
32449378,12198291,Manhattan,Chelsea,Shared room,180,1.0,0,0.0,0,
32450257,1197307,Manhattan,Washington Heights,Entire home/apt,80,3.0,0,0.0,12,
32450788,243787623,Brooklyn,Bushwick,Entire home/apt,90,7.0,10,2.26,66,2019-06-23
32450910,243026919,Manhattan,East Harlem,Private room,79,1.0,16,7.38,93,2019-07-01
32454559,55202404,Manhattan,Upper East Side,Entire home/apt,100,30.0,1,0.44,50,2019-05-02
32457051,123745971,Manhattan,Upper East Side,Private room,420,2.0,0,0.0,351,
32458305,123745971,Manhattan,Upper East Side,Private room,500,2.0,0,0.0,351,
32459287,1575044,Brooklyn,Bushwick,Entire home/apt,135,3.0,7,1.96,117,2019-06-16
32460177,238119405,Brooklyn,Bushwick,Private room,51,1.0,11,2.41,166,2019-06-21
32461960,163737392,Bronx,Fieldston,Private room,64,1.0,11,3.47,358,2019-06-27
32463145,243875619,Brooklyn,Bedford-Stuyvesant,Private room,48,1.0,22,5.37,257,2019-07-07
32463707,58483,Manhattan,West Village,Entire home/apt,500,2.0,0,0.0,0,
32463948,238779678,Manhattan,East Village,Private room,55,30.0,0,0.0,365,
32464225,238779678,Manhattan,East Village,Private room,55,30.0,0,0.0,332,
32464368,238779678,Manhattan,East Village,Private room,55,30.0,0,0.0,340,
32465145,219517861,Manhattan,Murray Hill,Entire home/apt,282,2.0,7,1.93,125,2019-05-17
32466156,219517861,Manhattan,Murray Hill,Entire home/apt,192,29.0,0,0.0,363,
32466179,219517861,Manhattan,Murray Hill,Entire home/apt,202,29.0,0,0.0,365,
32466246,219517861,Manhattan,Murray Hill,Entire home/apt,169,29.0,2,0.6,332,2019-04-30
32466254,219517861,Manhattan,Murray Hill,Entire home/apt,200,29.0,0,0.0,311,
32466398,219517861,Manhattan,Murray Hill,Entire home/apt,169,29.0,1,0.48,220,2019-05-08
32466401,219517861,Manhattan,Murray Hill,Entire home/apt,172,29.0,2,0.75,338,2019-05-30
32466450,182709,Manhattan,East Village,Entire home/apt,199,1.0,8,6.49,65,2019-07-03
32466500,219517861,Manhattan,Murray Hill,Entire home/apt,202,29.0,1,0.47,338,2019-05-06
32466675,64106093,Brooklyn,Cypress Hills,Entire home/apt,150,2.0,11,3.93,217,2019-07-07
32466778,219517861,Manhattan,Murray Hill,Entire home/apt,160,29.0,0,0.0,318,
32467087,219517861,Manhattan,Murray Hill,Entire home/apt,204,29.0,0,0.0,158,
32467835,216419980,Manhattan,Harlem,Entire home/apt,112,30.0,0,0.0,365,
32468788,33783958,Brooklyn,Prospect Heights,Entire home/apt,150,4.0,1,0.41,63,2019-04-27
32469151,243931948,Brooklyn,Williamsburg,Entire home/apt,179,2.0,2,0.47,2,2019-05-26
32469620,39079982,Manhattan,East Harlem,Private room,99,1.0,6,1.49,0,2019-04-25
32470327,243944082,Brooklyn,Flatbush,Entire home/apt,110,13.0,0,0.0,8,
32470732,19303369,Manhattan,Inwood,Private room,29,30.0,0,0.0,1,
32471373,130827164,Manhattan,Upper East Side,Private room,150,2.0,5,1.4,345,2019-06-21
32472023,209376540,Queens,College Point,Entire home/apt,60,30.0,0,0.0,121,
32472366,109516888,Manhattan,Morningside Heights,Private room,175,6.0,1,0.25,252,2019-03-11
32472692,1458110,Manhattan,Greenwich Village,Private room,78,4.0,0,0.0,13,
32474426,35004442,Brooklyn,Bedford-Stuyvesant,Private room,96,2.0,2,1.82,103,2019-06-21
32474739,12593328,Brooklyn,East Flatbush,Entire home/apt,74,3.0,11,2.84,86,2019-06-14
32475687,230205171,Bronx,Schuylerville,Entire home/apt,100,2.0,22,4.93,3,2019-07-05
32476606,244008821,Manhattan,West Village,Private room,2850,45.0,0,0.0,270,
32476906,25214775,Manhattan,East Village,Entire home/apt,240,2.0,0,0.0,9,
32477130,38786890,Brooklyn,Clinton Hill,Entire home/apt,120,3.0,2,0.82,113,2019-05-03
32477522,126176275,Brooklyn,East Flatbush,Private room,35,4.0,10,2.59,42,2019-06-03
32479283,244008816,Manhattan,Upper West Side,Entire home/apt,120,1.0,19,4.45,65,2019-06-08
32483378,200380610,Manhattan,Hell's Kitchen,Entire home/apt,190,30.0,0,0.0,365,
32484743,180008916,Brooklyn,Bedford-Stuyvesant,Entire home/apt,400,1.0,5,1.23,5,2019-05-19
32484875,200380610,Manhattan,Upper East Side,Entire home/apt,210,30.0,0,0.0,364,
32485922,200380610,Manhattan,Theater District,Entire home/apt,310,30.0,0,0.0,338,
32486433,9979861,Brooklyn,Bedford-Stuyvesant,Private room,66,1.0,0,0.0,0,
32487006,244082709,Queens,Springfield Gardens,Entire home/apt,175,1.0,15,3.31,68,2019-07-07
32487198,6663384,Brooklyn,Columbia St,Entire home/apt,100,2.0,4,0.93,0,2019-04-21
32490805,151460365,Manhattan,East Harlem,Entire home/apt,100,2.0,16,3.58,8,2019-06-26
32492270,244082709,Queens,Springfield Gardens,Private room,75,1.0,29,6.35,163,2019-06-16
32492359,244082709,Queens,Springfield Gardens,Entire home/apt,175,1.0,17,3.75,160,2019-07-03
32492910,244082709,Queens,Springfield Gardens,Private room,55,1.0,17,3.92,161,2019-06-25
32493112,244082709,Queens,Springfield Gardens,Private room,75,1.0,8,1.86,179,2019-06-20
32493281,136943521,Brooklyn,Bushwick,Shared room,30,1.0,11,2.34,157,2019-06-16
32493320,244135864,Brooklyn,Bushwick,Entire home/apt,69,2.0,4,0.86,0,2019-02-20
32493396,244082709,Queens,Springfield Gardens,Private room,65,1.0,14,3.23,177,2019-06-23
32493667,244082709,Queens,Springfield Gardens,Private room,85,1.0,14,3.89,163,2019-07-05
32494256,12674973,Brooklyn,Clinton Hill,Entire home/apt,143,2.0,22,5.0,81,2019-06-18
32494991,113805886,Manhattan,Upper East Side,Entire home/apt,206,30.0,0,0.0,217,
32495009,235115405,Brooklyn,Williamsburg,Private room,65,2.0,13,3.33,9,2019-07-05
32495242,33299125,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,15.0,1,1.0,146,2019-06-30
32496573,62305875,Brooklyn,Williamsburg,Entire home/apt,107,30.0,1,0.55,53,2019-05-15
32496993,154465734,Manhattan,Lower East Side,Entire home/apt,500,30.0,0,0.0,81,
32499059,28917776,Manhattan,Upper East Side,Private room,87,2.0,2,2.0,76,2019-07-03
32499495,67274316,Brooklyn,Columbia St,Entire home/apt,175,2.0,30,7.14,73,2019-06-28
32499766,34943243,Queens,Astoria,Private room,48,2.0,1,0.22,0,2019-02-20
32500481,48328095,Brooklyn,Prospect Heights,Entire home/apt,82,6.0,5,1.25,42,2019-05-27
32501003,14804867,Manhattan,Upper East Side,Private room,78,3.0,11,2.6,116,2019-06-13
32501542,63116168,Brooklyn,Flatbush,Entire home/apt,105,3.0,1,0.29,38,2019-03-29
32501807,71276635,Manhattan,Washington Heights,Entire home/apt,285,1.0,17,4.08,261,2019-06-26
32501820,191011879,Manhattan,Midtown,Private room,250,1.0,0,0.0,268,
32502180,244217480,Staten Island,Arden Heights,Entire home/apt,83,30.0,3,0.9,316,2019-06-28
32503099,3104336,Brooklyn,Bushwick,Private room,35,45.0,0,0.0,326,
32503167,244182582,Manhattan,Lower East Side,Private room,86,30.0,0,0.0,310,
32503384,244182582,Manhattan,Lower East Side,Private room,76,30.0,0,0.0,339,
32503407,145518739,Manhattan,Gramercy,Private room,150,2.0,10,2.54,334,2019-06-09
32503539,244231812,Brooklyn,Bushwick,Private room,80,1.0,0,0.0,341,
32506530,243614369,Manhattan,Midtown,Entire home/apt,145,3.0,7,2.88,36,2019-07-05
32511315,850498,Manhattan,Upper East Side,Entire home/apt,149,30.0,0,0.0,62,
32514722,165725362,Manhattan,Chinatown,Entire home/apt,150,30.0,7,1.84,88,2019-06-03
32516998,4107600,Brooklyn,Bushwick,Private room,55,2.0,5,4.69,317,2019-07-01
32517517,204704622,Queens,Elmhurst,Private room,33,29.0,1,1.0,34,2019-06-16
32517547,244197139,Manhattan,Nolita,Private room,62,30.0,0,0.0,249,
32518068,7441368,Manhattan,Hell's Kitchen,Entire home/apt,175,1.0,27,6.59,133,2019-07-01
32518218,165860505,Manhattan,Upper East Side,Private room,90,1.0,4,0.88,0,2019-04-28
32518771,1938828,Brooklyn,East Flatbush,Entire home/apt,85,6.0,12,3.33,215,2019-07-05
32518869,244171850,Queens,Ridgewood,Private room,47,35.0,0,0.0,331,
32518954,244197139,Manhattan,Nolita,Private room,62,30.0,0,0.0,188,
32519021,244171850,Queens,Ridgewood,Private room,47,35.0,0,0.0,365,
32519119,244171850,Queens,Ridgewood,Private room,47,45.0,0,0.0,330,
32519790,26178450,Manhattan,Hell's Kitchen,Private room,90,2.0,10,2.34,14,2019-06-30
32520381,33159631,Brooklyn,Carroll Gardens,Entire home/apt,199,2.0,17,5.05,31,2019-07-03
32520602,214863971,Brooklyn,Flatlands,Private room,40,2.0,10,2.34,43,2019-07-06
